IsSuccessful,DateOfBirth,AccountCreated,IsCreatedOnline,RequestType,RequestStartDate,RequestStartTime,RequestSubmissionTime,CreatedBy
0,1969-12-14,1,0,Rent,2018-10-09,15:00,17:35,DW-BhTLRRVUloYa-8387@icloud.com
0,1990-06-22,1,1,Sale,2018-10-09,14:30,22:04,DW-hIXNvZfmb-4964@aol.com
0,1982-11-07,1,1,Rent,2018-10-09,08:25,12:16,DW-JvadqMEVBopP-4744@op.pl
1,1975-10-24,1,1,Sale,2018-10-10,13:22,20:37,DW-TudRzmcMWtah-2130@hotmail.com
0,1998-09-13,1,1,Rent,2018-10-10,07:26,19:44,DW-QhgHCiAn-5807@wp.pl
0,1998-05-22,1,1,Sale,2018-10-10,12:59,20:08,DW-xaWYNFkhuVw-1992@zoho.com
0,2023-10-25,0,1,Sale,2018-10-10,16:42,17:53,Anonymous
1,1994-11-11,1,1,Rent,2018-10-10,10:36,14:37,DW-TUlLOZqrdne-2001@live.com
0,1973-01-27,1,1,Sale,2018-10-10,10:12,17:54,DW-OnCTwPbmFsYFdx-5744@icloud.com
1,1982-08-01,1,1,Sale,2018-10-10,12:39,21:27,DW-gIxAHdUOUrSyUrR-9301@hotmail.com
0,2003-07-18,1,1,Sale,2018-10-10,15:56,21:54,DW-vDKeBPhZGvBpzQK-8314@me.com
0,1992-04-09,1,1,Rent,2018-10-10,06:56,19:36,DW-mOUqVgMgwelvBKO-5065@yahoo.com
1,1994-12-30,1,1,Rent,2018-10-10,14:44,19:50,DW-yqoPQJHJnoEBJgB-9978@wp.pl
1,1984-01-11,1,1,Rent,2018-10-10,14:45,22:04,DW-AYdhUgNMBWBijT-6586@tutanota.com
0,2024-02-15,0,1,Sale,2018-10-11,10:13,12:14,Anonymous
0,1991-04-20,1,1,Rent,2018-10-11,10:20,15:32,DW-oebIEwPjb-4395@o2.pl
1,1967-03-16,1,1,Rent,2018-10-11,12:44,21:32,DW-TQJbYKabG-4940@outlook.com
0,2003-07-01,1,1,Rent,2018-10-11,13:47,15:12,DW-zBPsrXloTyjaQ-1570@interia.pl
0,1963-10-04,1,0,Rent,2018-10-11,21:43,22:29,DW-twFFLMNe-2570@protonmail.com
0,1960-01-08,1,1,Rent,2018-10-11,08:13,21:35,DW-lzLYZvJtjmWtbc-5097@outlook.com
0,2023-01-03,0,1,Rent,2018-10-11,13:12,17:43,Anonymous
1,1969-01-03,1,1,Sale,2018-10-11,11:16,16:41,DW-tuuRwpUjgpJxDEZ-2597@yahoo.com
0,1977-08-01,1,1,Rent,2018-10-11,07:11,20:05,DW-pzFLAEFPysoNbdI-4019@me.com
1,1963-11-06,1,1,Sale,2018-10-11,07:38,14:06,DW-TpQYuAKebGCf-7027@icloud.com
1,1992-02-15,1,1,Sale,2018-10-11,07:23,11:20,DW-ydLxGSmfFS-4716@interia.pl
0,1978-04-08,1,1,Sale,2018-10-12,14:57,18:06,DW-qyFllddRme-7017@protonmail.com
1,1962-11-15,1,1,Rent,2018-10-12,07:43,14:43,DW-NEuokdRFRqx-2077@tutanota.com
1,1968-01-26,1,1,Rent,2018-10-12,12:49,17:09,DW-FhoClitrWqTwrGAG-9845@zoho.com
0,1979-12-01,1,1,Sale,2018-10-12,09:11,15:25,DW-FecFmbIkWeTlXdDQ-0981@gmail.com
0,1982-04-16,1,1,Sale,2018-10-12,08:33,14:40,DW-ycvROcLRgPe-2989@icloud.com
1,1971-06-10,1,1,Sale,2018-10-13,08:03,13:13,DW-UITPAClWdPWkiQsI-2273@hotmail.com
0,2024-01-09,0,1,Rent,2018-10-13,08:47,18:06,Anonymous
0,2024-03-16,0,1,Sale,2018-10-13,08:41,13:09,Anonymous
1,1982-06-23,1,1,Rent,2018-10-13,08:39,10:33,DW-GoQMFzxvDcK-8110@hotmail.com
0,2023-01-08,0,1,Sale,2018-10-13,16:32,20:06,Anonymous
0,1994-01-22,1,1,Sale,2018-10-13,11:53,22:11,DW-OpQrQyCTd-2235@onet.pl
1,1976-02-14,1,1,Sale,2018-10-13,08:04,08:13,DW-XKnTnHrMe-7805@zoho.com
1,1989-10-12,1,1,Sale,2018-10-13,07:34,19:37,DW-NapYTkkC-4020@aol.com
0,2023-06-15,0,1,Sale,2018-10-14,09:20,21:11,Anonymous
0,2003-03-31,1,1,Sale,2018-10-14,09:31,22:48,DW-ZeRKWHnzZUeUKSq-8275@protonmail.com
0,1968-01-31,1,1,Rent,2018-10-14,15:39,21:21,DW-mjCwDUxtkrvfyi-9980@gmail.com
0,1963-06-18,1,0,Rent,2018-10-14,07:24,08:44,DW-BKqIMRVVutcsf-3369@mail.com
1,1962-11-22,1,1,Rent,2018-10-14,10:14,17:08,DW-YMDtprQxX-8967@live.com
1,1996-06-08,1,1,Rent,2018-10-14,17:36,21:20,DW-fZyVGzCWVzRC-8191@hotmail.com
0,1982-01-12,1,1,Sale,2018-10-14,09:09,19:27,DW-ppLmLGutq-1358@onet.pl
0,1988-01-22,1,1,Rent,2018-10-14,07:39,12:30,DW-eCrWknMrHVsc-9834@me.com
0,1966-07-30,1,1,Sale,2018-10-14,10:45,14:57,DW-HMKJnCzJm-3621@mail.com
1,1963-02-25,1,0,Rent,2018-10-14,07:13,15:13,DW-SbbhZHbonQbNN-3562@me.com
1,1974-10-31,1,1,Rent,2018-10-14,13:14,17:50,DW-mvtZarVYi-4368@hotmail.com
1,1991-09-20,1,1,Rent,2018-10-15,06:56,20:44,DW-GZaikPbjLbpPdDv-3420@tutanota.com
0,2023-04-16,0,0,Rent,2018-10-15,17:23,17:56,Anonymous
0,1972-09-10,1,1,Sale,2018-10-15,08:15,17:36,DW-INcbcBuWsPEsj-6494@inbox.lv
1,1966-12-08,1,1,Sale,2018-10-15,06:38,09:36,DW-udKWyYqUSfQatZa-8393@o2.pl
0,2023-02-20,0,1,Sale,2018-10-15,16:10,16:54,Anonymous
1,1992-04-09,1,1,Sale,2018-10-15,20:46,22:10,DW-mOUqVgMgwelvBKO-5065@yahoo.com
1,2000-10-30,1,1,Sale,2018-10-15,18:58,19:50,DW-mqKyTLFRNK-5686@outlook.com
1,1980-07-03,1,1,Rent,2018-10-15,06:58,08:49,DW-MVQaMuEaYvZo-6771@hotmail.com
1,1962-09-02,1,1,Sale,2018-10-15,16:46,22:40,DW-BrBOAeqEZu-4120@live.com
0,2004-07-27,1,1,Rent,2018-10-16,08:17,14:55,DW-TKPHczpqCsEhpWN-7760@inbox.lv
1,1992-10-11,1,1,Sale,2018-10-16,11:51,15:00,DW-LvcvNMivNcu-0141@hotmail.com
0,1980-09-25,1,1,Sale,2018-10-16,16:49,21:01,DW-IkZdJgckgRbDNxb-4831@tutanota.com
1,1995-11-13,1,1,Sale,2018-10-16,09:14,12:02,DW-JxMcmXmWmepm-9510@me.com
0,1965-07-26,1,1,Rent,2018-10-16,06:38,10:15,DW-UYCBcDrUwCqK-6368@outlook.com
0,1992-10-14,1,1,Sale,2018-10-16,10:42,21:19,DW-IXdltCAK-7133@wp.pl
0,1977-04-26,1,1,Rent,2018-10-17,07:54,12:59,DW-mgJflOsjAGFpvU-5389@protonmail.com
0,2023-09-26,0,0,Rent,2018-10-17,09:12,17:34,Anonymous
0,1988-12-31,1,1,Sale,2018-10-17,10:40,18:18,DW-dATOozwO-7177@wp.pl
1,1978-02-20,1,1,Sale,2018-10-17,08:47,22:48,DW-CWhUMQabT-6625@icloud.com
0,1966-01-21,1,1,Rent,2018-10-17,07:53,09:00,DW-RqEwApQzKv-3112@live.com
0,1974-10-21,1,1,Sale,2018-10-17,17:26,19:33,DW-sVJYilSnZ-1555@gmx.com
1,2003-07-12,1,0,Rent,2018-10-17,12:37,13:31,DW-VtRWmtvSsN-2475@op.pl
1,1979-06-10,1,1,Sale,2018-10-17,08:48,20:40,DW-hyoZaXMZOM-3826@yandex.com
0,1981-08-19,1,1,Rent,2018-10-17,20:10,22:50,DW-KcuircxcFBXcDRHl-2789@gmail.com
1,1960-10-24,1,1,Sale,2018-10-18,17:02,21:08,DW-JhKUUJhyel-1274@outlook.com
0,1971-02-07,1,1,Rent,2018-10-18,11:28,22:46,DW-NbAIaGzJ-1718@interia.pl
1,1962-07-12,1,1,Sale,2018-10-18,17:52,20:26,DW-ysBoIUAtXZwJJbU-5122@onet.pl
0,1969-09-26,1,1,Rent,2018-10-18,12:36,21:46,DW-avtLGYLRGqf-1738@zoho.com
1,1985-02-11,1,1,Rent,2018-10-18,06:48,20:38,DW-vEUVeahVonwha-7216@yandex.com
0,1998-04-14,1,0,Rent,2018-10-18,12:30,20:57,DW-MFpvoZOOj-3114@mail.com
1,1978-04-07,1,1,Sale,2018-10-19,09:45,20:25,DW-JImhtJmLyZT-9633@protonmail.com
1,1998-07-23,1,1,Sale,2018-10-19,06:43,22:23,DW-yqbXmjFxc-9674@onet.pl
1,1979-06-20,1,0,Rent,2018-10-19,08:39,12:50,DW-BkPeFbIKjWk-5477@icloud.com
1,1966-02-13,1,1,Rent,2018-10-19,12:39,16:54,DW-bNPEVyaLnuXTM-5824@gmail.com
1,1999-12-05,1,1,Rent,2018-10-19,17:37,20:56,DW-MXlHfqEZnKOIjWKN-6943@o2.pl
1,1987-08-11,1,0,Sale,2018-10-19,08:50,13:52,DW-XMxkMyXhhozENT-0506@icloud.com
1,1968-03-16,1,1,Rent,2018-10-19,12:51,21:28,DW-irvKyilxNhVpO-9502@gmx.com
1,1997-08-27,1,0,Sale,2018-10-20,12:01,15:12,DW-zFZPxUggVMAY-9336@icloud.com
0,2023-03-29,0,1,Rent,2018-10-20,11:29,20:46,Anonymous
1,1973-04-29,1,1,Rent,2018-10-20,10:15,20:07,DW-qomQhmTU-5211@hotmail.com
0,1974-03-20,1,1,Rent,2018-10-20,11:28,15:35,DW-RMiKxBxEA-6923@icloud.com
0,2023-01-08,0,1,Rent,2018-10-20,15:53,17:38,Anonymous
0,1999-04-26,1,1,Sale,2018-10-21,12:35,22:52,DW-xxpoUsZpq-7769@hotmail.com
1,2001-05-09,1,1,Sale,2018-10-21,16:16,18:35,DW-mETYZMoWNBIURZaF-0888@yandex.com
0,2023-04-04,0,0,Rent,2018-10-21,14:00,22:24,Anonymous
0,1994-09-02,1,1,Sale,2018-10-21,08:22,20:36,DW-nShhuMUgaZXKIXY-0927@op.pl
1,1984-09-26,1,1,Sale,2018-10-21,12:53,17:23,DW-QnNTSKNGASxmwBm-1983@o2.pl
0,1997-08-02,1,1,Sale,2018-10-21,18:20,22:47,DW-qLoUQHqHN-5075@yandex.com
0,1978-07-21,1,0,Rent,2018-10-22,14:49,19:12,DW-afOmQgMrxZmu-2350@tutanota.com
1,1993-05-29,1,1,Sale,2018-10-22,08:07,15:13,DW-RczbnzZj-9181@live.com
1,1972-01-08,1,1,Sale,2018-10-22,06:25,12:20,DW-tkJlIYvZYEKQZMHv-2338@live.com
1,2003-02-01,1,1,Sale,2018-10-22,10:08,18:10,DW-BENdXrshdSn-8436@gmx.com
1,1994-12-03,1,1,Sale,2018-10-22,11:42,13:58,DW-mLIAEaPsSEqiKyMr-2055@yandex.com
0,1983-06-21,1,1,Rent,2018-10-22,07:37,22:26,DW-RmNWmDBa-3665@icloud.com
0,1974-03-19,1,1,Sale,2018-10-22,15:47,20:50,DW-ZbsnJBvs-3460@live.com
0,2024-01-10,0,0,Sale,2018-10-22,06:46,08:13,Anonymous
0,1967-10-20,1,1,Sale,2018-10-22,15:20,21:22,DW-fJRskrLYyi-8344@hotmail.com
0,1985-10-13,1,1,Sale,2018-10-22,20:40,22:19,DW-SpREsUUoPnJvFIQv-1960@o2.pl
0,1973-08-14,1,1,Sale,2018-10-22,07:07,15:11,DW-rkPbmPzBdfUVU-4167@inbox.lv
1,2001-12-19,1,1,Rent,2018-10-22,10:18,10:26,DW-tcaIzVsnCcEUAduc-2194@op.pl
0,1986-08-01,1,1,Sale,2018-10-23,07:08,15:30,DW-hcKvQQZsvwVsbxI-6531@zoho.com
0,2023-05-22,0,1,Rent,2018-10-23,20:22,21:02,Anonymous
0,2023-02-07,0,1,Sale,2018-10-23,20:28,22:06,Anonymous
1,1981-01-30,1,1,Sale,2018-10-23,19:16,22:05,DW-dBIKujqIykgli-6774@tutanota.com
0,2023-12-25,0,0,Rent,2018-10-23,13:28,16:40,Anonymous
1,1977-10-18,1,1,Sale,2018-10-23,10:21,11:07,DW-yWyWlfAxfHqvlBu-6416@gmx.com
1,1975-04-17,1,1,Sale,2018-10-24,08:47,15:43,DW-tffMrOwvWQuqvmn-8896@zoho.com
1,1995-11-28,1,1,Sale,2018-10-24,15:50,19:15,DW-oHuvkqcegOc-3646@gmx.com
0,2023-09-21,0,1,Rent,2018-10-24,10:07,22:06,Anonymous
0,1974-07-25,1,1,Rent,2018-10-24,08:24,10:34,DW-bLtlKfyd-9107@outlook.com
0,1984-06-13,1,1,Sale,2018-10-24,07:03,14:48,DW-MnfLiOfLKnETv-4248@tutanota.com
1,1996-05-07,1,1,Rent,2018-10-24,10:47,18:54,DW-aKDEIPiEQjApVmyx-9181@gmail.com
1,1967-09-12,1,1,Sale,2018-10-24,07:54,09:01,DW-YUxVOBnO-1195@outlook.com
1,1991-01-06,1,1,Rent,2018-10-24,16:59,22:42,DW-FOiYFyVVaZTd-9085@op.pl
0,1978-12-20,1,1,Sale,2018-10-24,08:28,18:35,DW-MNtJYQxYKQDJwg-0814@gmail.com
1,1983-08-23,1,1,Rent,2018-10-24,06:56,19:59,DW-jFCHgyTAmWHAdFB-1582@mail.com
0,1984-06-11,1,1,Sale,2018-10-24,16:54,22:23,DW-JjpcpTTQQFdLXb-1668@zoho.com
0,1999-10-28,1,1,Sale,2018-10-24,16:34,21:45,DW-fNVoUQjkJbXDpjBB-9814@outlook.com
0,1970-06-02,1,1,Rent,2018-10-24,09:41,20:08,DW-CzijuRfRaj-0441@me.com
0,1969-10-25,1,0,Sale,2018-10-24,17:45,18:00,DW-wQLYNjZz-1941@icloud.com
1,1972-09-08,1,1,Rent,2018-10-24,06:58,11:53,DW-mOpUvdIohOyPhx-5967@outlook.com
1,1973-02-21,1,0,Sale,2018-10-24,14:32,16:24,DW-lvAVxtVcaSCRBN-6516@gmx.com
1,1983-02-01,1,1,Sale,2018-10-24,17:33,19:16,DW-IerzsxSU-6243@live.com
0,1963-12-01,1,1,Sale,2018-10-25,17:52,20:10,DW-rKYQOowtS-5273@outlook.com
1,1965-08-19,1,1,Sale,2018-10-25,06:34,19:06,DW-IjkpLuWQeniieU-3446@onet.pl
0,2000-09-14,1,1,Sale,2018-10-25,11:04,14:33,DW-xuorsKkTjJvYy-7306@op.pl
1,1999-03-15,1,1,Rent,2018-10-25,19:07,21:29,DW-ePFetxiUKDoUyI-3393@hotmail.com
1,1990-11-03,1,0,Rent,2018-10-25,19:26,20:21,DW-IwvYnFnJlSGnBS-8956@gmail.com
0,2023-07-13,0,1,Rent,2018-10-25,09:32,15:21,Anonymous
0,2000-08-31,1,1,Sale,2018-10-25,18:00,18:13,DW-ePPzPeZIEacmZXwe-9786@op.pl
0,2023-09-17,0,0,Sale,2018-10-25,15:59,22:05,Anonymous
0,1971-06-26,1,1,Sale,2018-10-25,18:45,22:21,DW-jOiabcJVpsChiLgT-2462@zoho.com
0,2023-06-10,0,1,Sale,2018-10-25,11:44,15:35,Anonymous
0,2023-01-16,0,1,Rent,2018-10-26,10:04,12:13,Anonymous
0,1980-09-21,1,1,Rent,2018-10-26,11:19,20:28,DW-xgoJqhel-1965@inbox.lv
1,1990-11-22,1,1,Sale,2018-10-26,14:50,22:21,DW-hvHVtfFnxMNDru-5451@gmx.com
0,2023-10-03,0,1,Rent,2018-10-26,06:59,08:07,Anonymous
0,1968-05-07,1,1,Rent,2018-10-27,06:36,11:01,DW-uuLehjVKQlTuWdb-1077@gmail.com
0,1965-01-09,1,1,Sale,2018-10-27,10:02,16:08,DW-WxbRudIgvxDFl-9378@zoho.com
0,1986-09-28,1,1,Rent,2018-10-27,07:18,17:28,DW-uWCRCXJhxkxVHsHA-9553@op.pl
0,1970-11-27,1,1,Rent,2018-10-27,13:01,13:22,DW-RHvmRUnYq-3930@outlook.com
1,1960-10-04,1,1,Rent,2018-10-27,11:30,20:19,DW-hYQkvaVdLL-7115@live.com
1,1965-04-14,1,1,Rent,2018-10-27,13:21,20:21,DW-MnFtVfoJvHzSOS-1691@zoho.com
1,1961-06-07,1,1,Sale,2018-10-27,20:13,20:44,DW-VaaeTnbsl-2692@protonmail.com
0,1972-06-11,1,1,Sale,2018-10-27,12:15,14:26,DW-SApCmtyYjaw-4169@onet.pl
0,2023-08-11,0,0,Rent,2018-10-27,12:48,21:07,Anonymous
1,1975-02-04,1,1,Sale,2018-10-27,07:30,21:16,DW-hrggSrvvRLg-3690@hotmail.com
0,1960-01-25,1,1,Rent,2018-10-28,12:27,19:36,DW-NioZvPPIsrpMuQe-9442@o2.pl
0,2023-11-08,0,1,Sale,2018-10-28,08:55,14:48,Anonymous
1,1996-01-20,1,1,Sale,2018-10-28,11:32,17:22,DW-saszweusOSSpt-6830@inbox.lv
0,1960-01-01,1,1,Sale,2018-10-28,13:28,16:30,DW-EHuaeHNwquLXmo-9726@protonmail.com
0,2023-08-07,0,0,Sale,2018-10-28,07:37,15:12,Anonymous
1,1976-09-15,1,1,Sale,2018-10-29,14:50,17:49,DW-AYHuroFpZTi-7698@gmail.com
1,1998-06-22,1,1,Sale,2018-10-29,07:57,14:24,DW-nBpJvzSxzZ-7072@inbox.lv
1,1969-09-12,1,1,Rent,2018-10-29,07:48,14:54,DW-ojyfrCEcftBvXJ-1215@wp.pl
1,1976-11-08,1,1,Rent,2018-10-29,10:19,17:30,DW-XMKKgaJYR-2771@live.com
0,2023-10-23,0,1,Rent,2018-10-29,10:28,13:10,Anonymous
1,1970-11-09,1,0,Rent,2018-10-29,14:49,21:48,DW-wZGgegBDf-3933@zoho.com
1,2003-12-13,1,1,Rent,2018-10-29,13:59,14:10,DW-qMeoDoFIY-4212@yandex.com
1,1999-02-23,1,1,Sale,2018-10-29,17:27,21:46,DW-VmswyJrOFb-9691@protonmail.com
0,1982-07-02,1,1,Sale,2018-10-29,06:49,15:01,DW-jSmlQxVi-4988@protonmail.com
0,1999-01-14,1,1,Sale,2018-10-29,09:56,12:53,DW-CeOCccOemVmgBv-3324@op.pl
0,1988-04-12,1,1,Rent,2018-10-29,16:38,19:00,DW-HuNsaLisJf-2972@outlook.com
1,1983-05-12,1,0,Sale,2018-10-30,14:32,20:23,DW-XKyADQQK-3548@yahoo.com
0,2023-03-18,0,1,Sale,2018-10-30,07:25,08:41,Anonymous
1,1982-04-10,1,1,Rent,2018-10-30,11:52,17:09,DW-aLUpOpae-2410@live.com
1,1986-12-21,1,1,Sale,2018-10-30,09:32,17:41,DW-lZHdsGvSb-0635@hotmail.com
1,1982-09-01,1,0,Rent,2018-10-30,06:58,14:08,DW-OsnJMZjJKolM-7048@mail.com
0,2023-02-13,0,0,Sale,2018-10-30,07:25,10:53,Anonymous
0,2023-12-13,0,0,Sale,2018-10-30,07:59,09:51,Anonymous
0,1981-05-19,1,1,Rent,2018-10-30,07:14,08:56,DW-OQdgwngwmMdL-9335@inbox.lv
0,1999-06-11,1,1,Rent,2018-10-31,17:15,22:22,DW-oRTXhQXVpLs-8473@icloud.com
1,1999-09-09,1,1,Sale,2018-10-31,13:30,13:31,DW-TXyGWcJb-5189@protonmail.com
0,1970-05-21,1,1,Sale,2018-10-31,13:27,21:32,DW-RARuSPHEgFL-4619@aol.com
1,1993-11-19,1,1,Sale,2018-10-31,17:55,22:29,DW-xNnDOuPXucv-2923@gmx.com
0,1977-11-22,1,1,Sale,2018-10-31,09:25,11:30,DW-qUkjtzJOksBBxYbT-9378@inbox.lv
0,1961-07-21,1,1,Rent,2018-10-31,07:20,12:02,DW-lwYpdWXNKPJuJJpc-9523@mail.com
0,2023-08-02,0,0,Sale,2018-10-31,13:09,14:43,Anonymous
1,1961-07-30,1,1,Sale,2018-10-31,07:46,15:29,DW-aLjTYcRZl-3233@hotmail.com
1,1987-09-05,1,1,Sale,2018-11-01,07:33,18:07,DW-NTGDOclAujQM-5010@op.pl
1,1998-12-05,1,1,Sale,2018-11-01,11:34,17:08,DW-uLPAJdMyWS-9366@tutanota.com
1,1987-11-04,1,1,Sale,2018-11-01,13:56,15:14,DW-joDGxWghmsTofL-7856@yahoo.com
0,2023-11-22,0,1,Sale,2018-11-01,10:50,16:29,Anonymous
1,1999-05-30,1,1,Sale,2018-11-01,14:20,14:33,DW-sWEaytZI-0683@live.com
0,1965-09-18,1,0,Sale,2018-11-01,14:02,22:11,DW-kaZWlVnhpemZiZ-3857@interia.pl
1,1974-05-09,1,1,Sale,2018-11-01,11:20,14:27,DW-iBPMXawzmubOro-8761@icloud.com
1,1995-05-18,1,1,Sale,2018-11-01,09:02,12:05,DW-wTNbLqwIUNiCkGG-2846@mail.com
1,1991-07-09,1,1,Sale,2018-11-01,12:43,19:30,DW-HdjVkBEGPFeyG-4777@hotmail.com
0,2024-01-09,0,1,Sale,2018-11-01,08:57,18:24,Anonymous
0,1999-05-23,1,1,Rent,2018-11-01,07:53,21:36,DW-tuTvtOHCtbb-4098@outlook.com
0,1960-08-19,1,0,Sale,2018-11-02,16:15,18:53,DW-eIwHnCxqkipkMPj-6702@gmail.com
0,1979-10-03,1,1,Rent,2018-11-02,10:12,11:16,DW-pGsGJYOFmLB-8576@me.com
1,1985-08-23,1,1,Sale,2018-11-02,11:00,19:35,DW-YBegkmisbZSvni-2097@mail.com
0,1983-06-08,1,1,Rent,2018-11-02,09:09,12:24,DW-qzzdhPOGbhuvjLuD-3731@icloud.com
1,1962-06-24,1,1,Rent,2018-11-02,15:16,18:48,DW-ZltrMYKwRnRd-1508@interia.pl
0,1974-12-01,1,1,Sale,2018-11-03,10:11,14:26,DW-xKlsoYbTmAk-5467@wp.pl
1,1971-08-12,1,1,Rent,2018-11-03,08:49,11:55,DW-CnQvfVnzyuZBvdUJ-2037@aol.com
0,2023-06-30,0,1,Rent,2018-11-03,09:18,13:16,Anonymous
0,1979-04-29,1,1,Sale,2018-11-03,14:39,21:49,DW-FwkpNAueHu-3934@mail.com
1,1971-11-22,1,1,Sale,2018-11-03,09:40,12:26,DW-lokMAJfyvKx-7244@me.com
1,1972-01-04,1,1,Sale,2018-11-03,07:25,21:26,DW-YVOyhuKLBiIUMLdj-6444@onet.pl
0,2023-12-18,0,1,Sale,2018-11-04,20:33,21:32,Anonymous
0,1962-12-10,1,1,Sale,2018-11-04,09:32,18:43,DW-aXUGhGzXKzSk-4286@op.pl
0,2023-12-13,0,1,Rent,2018-11-05,07:17,10:17,Anonymous
0,1979-03-01,1,1,Sale,2018-11-05,06:51,10:40,DW-LHmqaZVCR-6929@gmx.com
1,1967-03-09,1,1,Sale,2018-11-05,21:05,21:15,DW-gdJlQlemYorBl-4970@icloud.com
0,1985-10-20,1,1,Sale,2018-11-05,08:04,13:37,DW-KCfyWqNejxOftSls-0726@hotmail.com
0,1998-11-17,1,1,Rent,2018-11-05,07:41,15:28,DW-mQHLNueiteAI-2301@wp.pl
1,1999-01-19,1,1,Rent,2018-11-05,18:21,21:29,DW-TvdDkfXJ-3969@live.com
1,1993-07-13,1,1,Rent,2018-11-05,17:08,18:39,DW-MDCLzmwrC-4677@outlook.com
0,1974-10-31,1,1,Sale,2018-11-05,14:04,21:26,DW-vZzgJrvzahX-3012@interia.pl
0,1990-11-07,1,1,Sale,2018-11-05,12:40,19:02,DW-exHXIOpeoClZfMAo-2570@gmail.com
0,2024-03-03,0,0,Rent,2018-11-05,09:57,18:04,Anonymous
0,1994-08-14,1,1,Sale,2018-11-05,18:14,21:16,DW-kzyQSZNZ-2495@mail.com
1,1979-07-14,1,1,Rent,2018-11-06,11:36,15:28,DW-EymMLPfmmYKXtL-0661@me.com
0,2023-04-19,0,0,Sale,2018-11-06,08:52,20:19,Anonymous
1,1991-04-21,1,1,Sale,2018-11-06,07:50,14:16,DW-HeWHbvUyKpJNoFWl-6933@o2.pl
0,1983-11-04,1,1,Sale,2018-11-06,13:12,22:19,DW-wHKgVBSIl-1720@yandex.com
0,1991-06-14,1,1,Rent,2018-11-06,10:08,15:54,DW-MNtMzXbavukzg-6835@mail.com
0,2023-11-10,0,0,Rent,2018-11-07,06:42,22:32,Anonymous
0,1999-02-04,1,1,Rent,2018-11-07,13:01,17:58,DW-MDrJatDu-2142@hotmail.com
1,1966-12-21,1,1,Rent,2018-11-07,06:54,10:42,DW-FBHZsHpvyzaDpEc-4163@o2.pl
0,1960-05-15,1,1,Sale,2018-11-07,06:22,21:31,DW-ZSJmrvdDuXzELEa-6819@inbox.lv
0,2024-01-10,0,1,Sale,2018-11-07,06:55,21:02,Anonymous
0,1990-01-01,1,1,Rent,2018-11-07,12:31,15:48,DW-VtAcZqZhWmHMNFeQ-6705@gmail.com
1,2001-04-28,1,1,Rent,2018-11-07,08:15,13:57,DW-ODULaCepxae-3054@inbox.lv
0,2023-02-25,0,1,Sale,2018-11-07,06:54,13:24,Anonymous
0,2004-06-09,1,0,Rent,2018-11-07,08:03,14:16,DW-ScEaIKsQNq-9966@wp.pl
1,1981-02-03,1,1,Sale,2018-11-07,14:24,15:54,DW-xJIpOrhKqru-4520@yahoo.com
0,2023-05-18,0,1,Rent,2018-11-08,12:27,12:39,Anonymous
0,1965-04-12,1,1,Sale,2018-11-08,10:03,21:36,DW-QQsIuLkGXUwqJpBq-4620@wp.pl
1,1992-11-24,1,1,Rent,2018-11-08,06:40,11:29,DW-vsrWnJWopCChf-1928@live.com
1,1997-10-26,1,1,Sale,2018-11-08,08:32,13:14,DW-dRHSlgUWy-3144@live.com
0,1981-10-16,1,1,Rent,2018-11-08,20:58,21:50,DW-zzpjxkKCYpNC-3644@protonmail.com
0,1975-11-09,1,1,Sale,2018-11-08,19:45,22:20,DW-ttiIsKVeD-3080@yahoo.com
0,1987-03-31,1,1,Rent,2018-11-08,08:31,10:56,DW-OwbPIWPuP-8276@live.com
0,2023-11-23,0,0,Sale,2018-11-09,07:09,14:36,Anonymous
0,1966-12-03,1,1,Rent,2018-11-09,15:09,17:44,DW-XDmNALhYi-2395@zoho.com
1,1976-09-10,1,1,Rent,2018-11-09,18:47,19:17,DW-QjbacewMhBQ-1961@protonmail.com
0,1980-11-12,1,1,Rent,2018-11-09,16:15,17:14,DW-MVIHusRSdMK-1862@yandex.com
0,2023-03-21,0,1,Sale,2018-11-09,09:03,15:58,Anonymous
1,1995-08-31,1,1,Rent,2018-11-09,16:43,17:37,DW-ODmyJRhcLTuaWK-0497@protonmail.com
0,1977-08-21,1,1,Sale,2018-11-09,09:49,16:51,DW-SlTvkIqr-1017@hotmail.com
0,1999-02-24,1,1,Sale,2018-11-10,12:01,13:43,DW-gBwFSoHXBSxwDed-5904@aol.com
0,2023-01-07,0,1,Rent,2018-11-10,10:45,14:04,Anonymous
0,2023-05-15,0,1,Rent,2018-11-10,11:19,14:16,Anonymous
1,1976-04-25,1,1,Sale,2018-11-10,13:51,17:51,DW-WICbXAyoqeAgi-4548@hotmail.com
1,1968-12-07,1,1,Sale,2018-11-10,11:46,17:41,DW-cMRzPppnujYspes-5652@mail.com
1,1991-11-08,1,1,Sale,2018-11-10,14:18,19:02,DW-BCZkAptgmpvc-9110@yandex.com
1,1965-06-24,1,1,Rent,2018-11-10,09:17,11:24,DW-YrXufwUWLEzMzDvc-3761@inbox.lv
1,1969-12-16,1,1,Sale,2018-11-11,10:02,10:32,DW-xocrlnhVmL-2234@op.pl
0,2023-11-14,0,1,Sale,2018-11-11,18:56,19:25,Anonymous
1,1981-03-22,1,1,Sale,2018-11-11,12:54,13:15,DW-CJUCGySFqL-8571@wp.pl
1,1995-10-14,1,1,Sale,2018-11-11,10:31,13:22,DW-mbDFGoup-7057@onet.pl
