EstateId,EstateType,Area,NoFloors,MarketType,DecorCondition,FK_Address,FK_OwnedBy
32733,Condo,193,1,New,Unfinished,32733,DW-XLfwwlRzJYMya-2077@inbox.lv
32734,Condo,189,2,New,Unfinished,32734,DW-qaZPmnnQyeCXUc-4959@outlook.com
32735,Flat,157,1,New,FullyDecorated,32735,DW-hQFcoFqBrFPknX-5454@yandex.com
32736,SingleFamily,351,1,Old,Unfinished,32736,DW-EPwOlbBuZL-0689@live.com
32737,Condo,146,1,Used,FullyDecorated,32737,DW-QpDPubRk-9483@inbox.lv
32738,SingleFamily,114,3,Used,FullyDecorated,32738,DW-jpcidJAJGw-1587@hotmail.com
32739,SingleFamily,127,2,New,Unfinished,32739,DW-xNIadStKogriGf-2741@tutanota.com
32740,Condo,125,2,Used,Unfinished,32740,DW-pQbkwOvlbgDk-6506@o2.pl
32741,SingleFamily,243,2,New,FullyDecorated,32741,DW-mAQQpoCW-7466@zoho.com
32742,SingleFamily,264,2,Old,InDevelopment,32742,DW-jrPOUFTeovPEpC-3261@hotmail.com
32743,SingleFamily,106,1,Used,InDevelopment,32743,DW-yqgWVDLOtZ-8326@me.com
32744,Flat,169,2,Used,Unfinished,32744,DW-rfumhJYhuVXwKXx-8512@inbox.lv
32745,SingleFamily,270,1,Used,InDevelopment,32745,DW-GGeirtkxUKMTiym-3533@wp.pl
32746,Condo,143,1,New,FullyDecorated,32746,DW-NrdSXgoMc-4011@gmail.com
32747,SingleFamily,430,3,Used,BareShell,32747,DW-HOSQEKHwZ-6881@gmail.com
32748,Flat,127,1,Used,FullyDecorated,32748,DW-SIYMJxAenLI-2147@tutanota.com
32749,Condo,148,2,Used,FullyDecorated,32749,DW-zYbdgblv-9240@interia.pl
32750,SingleFamily,185,3,Old,InDevelopment,32750,DW-QdZnnCCoTSnANqok-0731@yahoo.com
32751,Flat,129,1,New,FullyDecorated,32751,DW-HWMhxJCpEy-4726@yandex.com
32752,Condo,196,2,New,InDevelopment,32752,DW-UDlJwTpUIwvFRq-9622@onet.pl
32753,Condo,160,2,Old,InDevelopment,32753,DW-TMsEIWhEjpDa-2938@yahoo.com
32754,SingleFamily,423,1,Old,FullyDecorated,32754,DW-wQpsiTkzJZuInr-2959@gmx.com
32755,Flat,85,1,Renovated,Unfinished,32755,DW-QskZOkXCg-6954@yandex.com
32756,SingleFamily,401,2,Used,Unfinished,32756,DW-RdsjdkexbAyFI-1342@gmail.com
32757,SingleFamily,96,1,New,Unfinished,32757,DW-ZYzPWizzE-0754@inbox.lv
32758,Condo,102,2,Used,Unfinished,32758,DW-AGxbuDcteOmzvD-5008@inbox.lv
32759,SingleFamily,294,1,Used,Unfinished,32759,DW-AgLhvqxxNhSyeA-6065@hotmail.com
32760,SingleFamily,282,3,Used,FullyDecorated,32760,DW-gSlMNYrfSsmy-1374@onet.pl
32761,SingleFamily,411,2,Used,Unfinished,32761,DW-fZRuybXkTGHBeR-6324@me.com
32762,SingleFamily,161,2,New,FullyDecorated,32762,DW-iyCSRNwSRPQkDn-4247@zoho.com
32763,SingleFamily,299,2,New,FullyDecorated,32763,DW-buXxcShmCE-9340@icloud.com
32764,Condo,174,2,Used,FullyDecorated,32764,DW-mOpUvdIohOyPhx-5967@outlook.com
32765,Flat,129,1,Old,FullyDecorated,32765,DW-pwyYzfYJK-6418@tutanota.com
32766,SingleFamily,455,2,Used,Unfinished,32766,DW-uLZBJWjjscFERGw-8145@zoho.com
32767,Condo,167,1,Used,InDevelopment,32767,DW-vmjXPOXwAgJ-3745@icloud.com
32768,Flat,138,1,Used,FullyDecorated,32768,DW-nyTvbLzmxohlkDmV-3869@wp.pl
32769,Condo,187,2,Used,InDevelopment,32769,DW-zfmPxIyWKRiOuZuc-0507@wp.pl
32770,Condo,200,2,Old,BareShell,32770,DW-uIGnBgQmKCbz-3776@icloud.com
32771,Flat,209,1,New,FullyDecorated,32771,DW-ugyusQzOG-0911@gmx.com
32772,SingleFamily,435,2,New,FullyDecorated,32772,DW-tqcCgusuEI-5189@protonmail.com
32773,SingleFamily,91,1,Used,FullyDecorated,32773,DW-QjvLKwHmjMtkj-1560@op.pl
32774,Condo,137,2,New,Unfinished,32774,DW-LweYWudq-9165@outlook.com
32775,SingleFamily,206,2,Used,Unfinished,32775,DW-qNSnvsafhRjGdhed-4083@wp.pl
32776,Flat,82,1,New,FullyDecorated,32776,DW-NCqRBfWNDdNBdxup-5506@gmail.com
32777,SingleFamily,453,2,New,FullyDecorated,32777,DW-chGxUaDfGGMT-5637@mail.com
32778,SingleFamily,214,3,Old,FullyDecorated,32778,DW-aRbzVqpdPrNCc-6834@interia.pl
32779,SingleFamily,227,1,Used,FullyDecorated,32779,DW-wiQkSYMW-1776@tutanota.com
32780,SingleFamily,319,1,Used,BareShell,32780,DW-IboLBmpTE-8391@mail.com
32781,SingleFamily,358,1,Used,Unfinished,32781,DW-PumSDSuQxtH-0361@aol.com
32782,Condo,132,2,New,FullyDecorated,32782,DW-VHNPybYuPa-0256@o2.pl
32783,Condo,152,1,New,FullyDecorated,32783,DW-OzkIinlKdTem-9815@live.com
32784,SingleFamily,317,1,Used,FullyDecorated,32784,DW-JjyOhJPFufjgb-4689@me.com
32785,SingleFamily,116,1,Renovated,FullyDecorated,32785,DW-vMzsvSeuhXsYregw-9632@wp.pl
32786,SingleFamily,343,3,Used,FullyDecorated,32786,DW-wDmjjOzgfTZgnvB-0117@live.com
32787,SingleFamily,467,1,New,InDevelopment,32787,DW-RmCGkRhk-0340@tutanota.com
32788,Condo,122,2,Used,Unfinished,32788,DW-zdpVgEIFrmj-6164@onet.pl
32789,SingleFamily,184,2,New,InDevelopment,32789,DW-MlTwpijdx-5946@yandex.com
32790,SingleFamily,86,2,Used,BareShell,32790,DW-cBnpumDoPXt-3157@protonmail.com
32791,Flat,191,1,Used,FullyDecorated,32791,DW-ISeonOBRaEvljF-1747@yahoo.com
32792,SingleFamily,438,3,Used,FullyDecorated,32792,DW-wYhEVkfKkJy-2799@wp.pl
32793,Flat,100,1,Used,BareShell,32793,DW-DHeilrKdrcpQrVVV-1954@live.com
32794,Condo,124,2,Used,FullyDecorated,32794,DW-nRlgelWjAOV-6809@me.com
32795,Flat,250,1,New,FullyDecorated,32795,DW-SzcrBhWtG-8091@aol.com
32796,Flat,32,1,Used,InDevelopment,32796,DW-mpnGnHBb-9617@yandex.com
32797,Flat,73,1,Old,Unfinished,32797,DW-tADLGDovfR-3539@yahoo.com
32798,SingleFamily,473,2,Used,Unfinished,32798,DW-OYudmnUHsA-0271@gmx.com
32799,SingleFamily,453,1,Used,InDevelopment,32799,DW-kfCrMYkWof-8574@live.com
32800,SingleFamily,349,1,Used,Unfinished,32800,DW-MVpSxJszZarR-3056@protonmail.com
32801,Condo,104,2,Used,FullyDecorated,32801,DW-XHCnjISa-0094@gmail.com
32802,Flat,28,1,Used,FullyDecorated,32802,DW-DnWEQGvjUKDoRove-9412@o2.pl
32803,SingleFamily,222,2,Used,FullyDecorated,32803,DW-uGoczRFNo-8656@inbox.lv
32804,SingleFamily,236,2,Used,FullyDecorated,32804,DW-aHqvZlTvDHH-7386@inbox.lv
32805,Flat,87,2,Used,FullyDecorated,32805,DW-GtzPUUPXwskzcs-9513@interia.pl
32806,Condo,131,2,New,FullyDecorated,32806,DW-RvixjrIYMHq-4772@me.com
32807,Condo,146,2,Used,InDevelopment,32807,DW-kvDZKJPavGpnZSq-1783@hotmail.com
32808,Condo,117,2,New,BareShell,32808,DW-VrPOEtIgvrey-7670@tutanota.com
32809,SingleFamily,110,2,Used,InDevelopment,32809,DW-OnQDBeyrg-9456@live.com
32810,Condo,131,2,Used,FullyDecorated,32810,DW-yUiMbcPfJhvlK-5763@me.com
32811,SingleFamily,236,1,New,Unfinished,32811,DW-sAiSwoJDZZu-7947@op.pl
32812,Flat,115,1,Used,InDevelopment,32812,DW-WRVBbdqdyM-5086@wp.pl
32813,SingleFamily,297,2,Used,FullyDecorated,32813,DW-KtMEZshXya-4196@me.com
32814,Flat,166,1,Used,InDevelopment,32814,DW-CNaEyqOtFSaWAdiF-8953@interia.pl
32815,Flat,109,2,Used,Unfinished,32815,DW-fQNEsmYuaEzxQ-7580@gmail.com
32816,Condo,156,1,Used,Unfinished,32816,DW-ylPttlzAuoWd-9333@inbox.lv
32817,Flat,183,1,New,FullyDecorated,32817,DW-faEOEEryDSe-7915@hotmail.com
32818,Flat,25,1,Used,FullyDecorated,32818,DW-YRFsWFaGQgZHQNO-4989@yahoo.com
32819,SingleFamily,226,1,Used,InDevelopment,32819,DW-BJYjmvtGXxuAkr-6957@op.pl
32820,SingleFamily,425,2,Renovated,InDevelopment,32820,DW-pFUZdySgNXgBYYSJ-0758@live.com
32821,Flat,108,1,Old,Unfinished,32821,DW-trUNCJvUfVkwvd-3303@hotmail.com
32822,Condo,147,1,Used,FullyDecorated,32822,DW-bHFCfZXpMjJsDZKz-7601@mail.com
32823,Condo,194,2,Renovated,FullyDecorated,32823,DW-OlslaVUU-8923@o2.pl
32824,Condo,119,1,Used,InDevelopment,32824,DW-XaIjFUkk-2417@hotmail.com
32825,SingleFamily,115,2,Used,FullyDecorated,32825,DW-SzOToQvOztYmSp-7621@o2.pl
32826,SingleFamily,292,1,Renovated,InDevelopment,32826,DW-aLjTYcRZl-3233@hotmail.com
32827,SingleFamily,388,2,New,FullyDecorated,32827,DW-QIEQwcjcpcKmx-9505@yahoo.com
32828,Flat,95,1,Old,FullyDecorated,32828,DW-tPyWrvFeyM-7846@live.com
32829,Condo,179,1,New,BareShell,32829,DW-xFDbCShn-1649@onet.pl
32830,Condo,144,2,Used,BareShell,32830,DW-EIpfjCUbOXrP-6937@mail.com
32831,SingleFamily,175,1,Used,Unfinished,32831,DW-tcFAZWLsGVC-7573@outlook.com
32832,Condo,180,2,New,BareShell,32832,DW-EDiCETdlxer-3032@o2.pl
32833,Condo,131,2,Used,FullyDecorated,32833,DW-ZWXggqBFFWvq-7380@hotmail.com
32834,Condo,199,2,New,BareShell,32834,DW-eeritCGXY-7274@wp.pl
32835,SingleFamily,426,3,Used,InDevelopment,32835,DW-cMnILYIo-9763@yahoo.com
32836,Condo,127,1,New,BareShell,32836,DW-OauFlmjAgUcHd-9268@op.pl
32837,SingleFamily,418,2,Renovated,InDevelopment,32837,DW-MqDsfPLlgRlxOXhz-3361@inbox.lv
32838,Condo,132,2,Used,FullyDecorated,32838,DW-WSWshGjhwzAlWMC-6778@inbox.lv
32839,SingleFamily,275,2,New,FullyDecorated,32839,DW-ENoVVRYuhEQw-2647@zoho.com
32840,Flat,66,2,Used,FullyDecorated,32840,DW-vimFVhFrBvN-4415@yahoo.com
32841,Flat,65,1,New,FullyDecorated,32841,DW-DzbDXEpYRfaJerbR-2700@yandex.com
32842,SingleFamily,286,2,Used,Unfinished,32842,DW-rGCOQqTgjDByqPN-7977@gmx.com
32843,Flat,28,1,Old,InDevelopment,32843,DW-nkElOXpSp-1031@protonmail.com
32844,Flat,88,1,Used,Unfinished,32844,DW-aswfcmSUwgTnmraf-3436@gmail.com
32845,Condo,157,1,New,FullyDecorated,32845,DW-cgcFrkvjaa-4598@hotmail.com
32846,Condo,186,1,Used,FullyDecorated,32846,DW-eUFKXGEVFpY-3515@yandex.com
32847,Condo,194,2,New,FullyDecorated,32847,DW-jQwgIyhWySk-5642@yahoo.com
32848,Flat,33,1,Used,BareShell,32848,DW-klykUOXbbXTUeUz-9721@gmx.com
32849,Condo,145,2,New,FullyDecorated,32849,DW-XhvcfdPiNWuPYU-9952@icloud.com
32850,Flat,36,2,Used,FullyDecorated,32850,DW-gcudYzOr-7090@tutanota.com
32851,Condo,198,2,Used,Unfinished,32851,DW-nQHohIwakFZ-8175@me.com
32852,Condo,151,2,Used,FullyDecorated,32852,DW-GCKFWgemyYUULqbP-7634@interia.pl
32853,Condo,144,1,Used,FullyDecorated,32853,DW-iEictKIBd-5221@hotmail.com
32854,Condo,107,1,New,FullyDecorated,32854,DW-GMyndnSPrBnmCd-1104@icloud.com
32855,Condo,183,1,New,FullyDecorated,32855,DW-GIOnuvnOXnYU-7824@zoho.com
32856,Flat,244,1,New,FullyDecorated,32856,DW-PPcIRfSvSOnYMXN-7124@outlook.com
32857,Flat,36,1,Used,FullyDecorated,32857,DW-eXiVHCUdAbgAbPu-0441@gmx.com
32858,SingleFamily,379,1,New,FullyDecorated,32858,DW-GLBDeUhQ-1587@outlook.com
32859,SingleFamily,162,2,Used,BareShell,32859,DW-vQNXrOHJNgqH-9096@gmail.com
32860,SingleFamily,84,2,Used,FullyDecorated,32860,DW-TMydBqsp-2064@tutanota.com
32861,SingleFamily,324,1,Used,FullyDecorated,32861,DW-EujoTcppJBvaee-2160@onet.pl
32862,Condo,188,2,New,InDevelopment,32862,DW-HrTdALqOIo-7724@gmx.com
32863,Flat,241,1,New,FullyDecorated,32863,DW-GJeuxTwaN-2122@wp.pl
32864,Condo,134,2,Used,FullyDecorated,32864,DW-TWpAYSxhfuFWJ-8714@protonmail.com
32865,SingleFamily,366,2,New,InDevelopment,32865,DW-KWGbmUkJSkGfmw-6460@yahoo.com
32866,SingleFamily,198,2,New,BareShell,32866,DW-AxZchBdlRiNm-7143@live.com
32867,SingleFamily,315,3,Used,BareShell,32867,DW-QvAcDzbKibsEvCfP-2139@yandex.com
32868,Condo,167,2,Used,FullyDecorated,32868,DW-aMtWaljVncM-3408@outlook.com
32869,Flat,233,1,Old,Unfinished,32869,DW-CEndISagQzo-3698@onet.pl
32870,SingleFamily,461,2,Renovated,InDevelopment,32870,DW-RGRXanpTdYfrmD-3738@outlook.com
32871,Condo,178,2,Used,Unfinished,32871,DW-lWdmPHnISx-1112@tutanota.com
32872,Flat,137,1,Used,FullyDecorated,32872,DW-UmlAvYjfqd-0708@yandex.com
32873,SingleFamily,371,2,Old,BareShell,32873,DW-enpUrllnyITOHJj-5293@me.com
32874,Flat,53,1,New,Unfinished,32874,DW-CHjhztXJIxQR-2892@o2.pl
32875,SingleFamily,166,3,Used,FullyDecorated,32875,DW-XeuoTHRJfuKeuKw-3301@zoho.com
32876,SingleFamily,81,2,New,BareShell,32876,DW-QcZVMvipjmH-5605@gmail.com
32877,Condo,160,2,New,FullyDecorated,32877,DW-ZHqtWZDjlakEl-7362@yahoo.com
32878,Flat,145,1,Renovated,Unfinished,32878,DW-eJMgruwvyNdPm-6462@icloud.com
32879,SingleFamily,85,2,Used,FullyDecorated,32879,DW-CXfmZXNGqMobemmn-1242@inbox.lv
32880,SingleFamily,202,1,Used,FullyDecorated,32880,DW-qHLCBsuqvOW-4927@aol.com
32881,Condo,188,2,New,BareShell,32881,DW-UvaBsjmSK-3337@interia.pl
32882,Flat,243,1,Used,FullyDecorated,32882,DW-vXXJNvEh-4057@yandex.com
32883,SingleFamily,386,3,Old,FullyDecorated,32883,DW-ITtBEPWnjqAiuvH-2335@op.pl
32884,Flat,32,1,Renovated,BareShell,32884,DW-aPLbSrEnuLwNl-8650@gmx.com
32885,Condo,140,2,Renovated,FullyDecorated,32885,DW-UkVpiuLxBSEY-2987@onet.pl
32886,SingleFamily,499,1,Used,Unfinished,32886,DW-IZLFQddBTvIabny-3833@wp.pl
32887,Condo,162,1,Old,FullyDecorated,32887,DW-kNsEMFGTWktMwB-8430@icloud.com
32888,Flat,110,1,New,InDevelopment,32888,DW-ofHMtkHYWwPxI-0887@aol.com
32889,Flat,50,1,New,FullyDecorated,32889,DW-pDGMgNmZ-6510@o2.pl
32890,SingleFamily,268,1,Renovated,FullyDecorated,32890,DW-VKrJXkxZAxYj-3701@hotmail.com
32891,SingleFamily,229,1,New,FullyDecorated,32891,DW-TjAwCneWeJCjjC-3510@hotmail.com
32892,SingleFamily,323,1,Used,Unfinished,32892,DW-zgNuebnWMHr-4523@icloud.com
32893,Flat,151,1,Used,FullyDecorated,32893,DW-EXefgfOhnkRv-5191@yahoo.com
32894,Condo,193,2,New,FullyDecorated,32894,DW-SXvQQyMvaxZn-3831@aol.com
32895,Flat,222,1,Used,FullyDecorated,32895,DW-LzphibQON-0382@protonmail.com
32896,SingleFamily,278,1,Old,Unfinished,32896,DW-ZfJYhMmUF-2478@aol.com
32897,SingleFamily,354,2,Used,InDevelopment,32897,DW-NhzVLMVvOSoTNJM-0757@me.com
32898,SingleFamily,455,3,New,FullyDecorated,32898,DW-lGVjKrRWHu-0698@outlook.com
32899,Condo,148,2,Used,FullyDecorated,32899,DW-RtzyEYTsrouTnu-9980@yandex.com
32900,Condo,131,1,Used,Unfinished,32900,DW-aQXAaBKfwt-5595@interia.pl
32901,Flat,126,1,New,BareShell,32901,DW-ViDyVxVUcvNrUo-7285@outlook.com
32902,SingleFamily,142,1,Used,FullyDecorated,32902,DW-gdpTMOTY-2037@zoho.com
32903,Flat,54,1,New,FullyDecorated,32903,DW-CCJfAVZEtyeSY-2226@mail.com
32904,SingleFamily,185,1,Renovated,FullyDecorated,32904,DW-aINouUqjVDXEaEC-7176@mail.com
32905,Flat,191,1,Old,BareShell,32905,DW-zcqNXnyPPN-2819@protonmail.com
32906,Condo,194,2,Old,FullyDecorated,32906,DW-rYimUbSR-5020@onet.pl
32907,Flat,64,1,Old,FullyDecorated,32907,DW-gKPNVnjvmXZeY-1388@inbox.lv
32908,SingleFamily,498,2,Renovated,BareShell,32908,DW-leOSpJftN-4302@gmx.com
32909,SingleFamily,462,2,Renovated,Unfinished,32909,DW-GOfMjAysyXAWmXx-3428@op.pl
32910,Condo,176,1,Used,Unfinished,32910,DW-wkeYjoChxUTEC-9637@gmail.com
32911,Flat,150,1,New,BareShell,32911,DW-tztVapPDysZJtLz-8672@live.com
32912,Flat,121,1,New,FullyDecorated,32912,DW-bTIHyVleYrElMnu-5169@gmx.com
32913,Flat,223,1,Old,FullyDecorated,32913,DW-YgRZNkPVi-3477@interia.pl
32914,Condo,102,2,Used,FullyDecorated,32914,DW-jawDfblo-1225@tutanota.com
32915,Condo,156,2,New,InDevelopment,32915,DW-vSyuepbFrUs-1319@gmail.com
32916,Flat,166,1,Used,FullyDecorated,32916,DW-ILzSsOwODeRvAtcM-1361@op.pl
32917,SingleFamily,490,2,Used,FullyDecorated,32917,DW-dFnfkXDrXUmQuRMy-7731@tutanota.com
32918,Condo,156,2,New,FullyDecorated,32918,DW-oebIEwPjb-4395@o2.pl
32919,Condo,155,2,New,FullyDecorated,32919,DW-IuhWiXkRhCu-5634@zoho.com
32920,Flat,125,1,Renovated,FullyDecorated,32920,DW-CFvOqsMF-8350@wp.pl
32921,SingleFamily,191,2,New,InDevelopment,32921,DW-LvAlMjjAwu-7353@yahoo.com
32922,Condo,167,2,Used,FullyDecorated,32922,DW-JQMNhBelgXW-8479@interia.pl
32923,Flat,143,1,Used,Unfinished,32923,DW-UMlPjVYGEqgn-1771@o2.pl
32924,Flat,27,1,Renovated,FullyDecorated,32924,DW-OyboTkJfogsl-1041@outlook.com
32925,SingleFamily,157,2,Used,FullyDecorated,32925,DW-icRjAuvU-8568@protonmail.com
32926,Condo,162,2,Renovated,BareShell,32926,DW-cpGcpmuFrqSuRJ-2849@aol.com
32927,Flat,207,1,Used,BareShell,32927,DW-nJgWpCWWhRY-2742@icloud.com
32928,SingleFamily,126,1,Old,InDevelopment,32928,DW-nKzdqSzGMpRH-7476@yahoo.com
32929,Condo,169,1,New,BareShell,32929,DW-ORqmbXyt-6859@me.com
32930,SingleFamily,431,1,Used,FullyDecorated,32930,DW-xpEIyGhfT-0304@onet.pl
32931,Flat,31,1,New,Unfinished,32931,DW-dZiLiriUsx-2947@yandex.com
32932,Condo,107,2,Used,FullyDecorated,32932,DW-bLYddEOJt-5088@gmail.com
32933,Flat,66,1,Old,FullyDecorated,32933,DW-NRFMkhoPhnH-7259@wp.pl
32934,SingleFamily,298,2,New,FullyDecorated,32934,DW-ODiyQdDZWcDh-9194@live.com
32935,Flat,135,1,New,FullyDecorated,32935,DW-nTOEuovnfQs-3775@inbox.lv
32936,Flat,174,1,New,InDevelopment,32936,DW-WPGThOkAKG-7076@inbox.lv
32937,Flat,76,2,Old,FullyDecorated,32937,DW-QUZefHlPPSVPpE-0289@gmail.com
32938,SingleFamily,171,1,Renovated,InDevelopment,32938,DW-hbEaSTPVYXF-8095@yandex.com
32939,Flat,69,1,New,Unfinished,32939,DW-PqgVPGIWkVHViGwl-5042@outlook.com
32940,Condo,124,2,Renovated,FullyDecorated,32940,DW-xuSVbAXDBlJ-4192@yandex.com
32941,SingleFamily,464,2,Old,FullyDecorated,32941,DW-XRUDPdldlkueO-5171@interia.pl
32942,Condo,166,1,New,FullyDecorated,32942,DW-NgLNMNIa-5666@aol.com
32943,Flat,243,1,Renovated,InDevelopment,32943,DW-iYQuLSXirSvN-6226@interia.pl
32944,Condo,147,1,Used,BareShell,32944,DW-MBtagLtnmmrh-4618@me.com
32945,Condo,127,1,Used,FullyDecorated,32945,DW-eCrWknMrHVsc-9834@me.com
32946,SingleFamily,356,1,Renovated,FullyDecorated,32946,DW-wuudtmPFyfXgzI-5943@hotmail.com
32947,Condo,103,1,Used,FullyDecorated,32947,DW-ZwgLoWkrbRHxsrh-4273@zoho.com
32948,Condo,160,2,New,InDevelopment,32948,DW-bdSnSeVvZFtv-7639@icloud.com
32949,Condo,115,2,Used,FullyDecorated,32949,DW-RWztBHSdrkQkT-3243@icloud.com
32950,SingleFamily,207,1,New,Unfinished,32950,DW-rXnzUiJx-7171@hotmail.com
32951,Condo,138,2,New,FullyDecorated,32951,DW-xabyeQtxx-1780@op.pl
32952,Condo,164,2,Used,FullyDecorated,32952,DW-OuCRNrxPKxiLNzs-0794@live.com
32953,Flat,79,1,Old,FullyDecorated,32953,DW-apqzCLZlzmho-2968@yandex.com
32954,SingleFamily,226,3,Used,Unfinished,32954,DW-aqSBWeFQtMCFEgIY-1050@icloud.com
32955,Condo,133,2,Used,FullyDecorated,32955,DW-WKiXWYUzTMrEyjnG-2024@tutanota.com
32956,Flat,175,1,Renovated,FullyDecorated,32956,DW-NheTLYpHJhwBHO-6048@onet.pl
32957,Condo,156,1,Used,FullyDecorated,32957,DW-saLAMWMNqxzq-7206@yandex.com
32958,Flat,167,1,New,FullyDecorated,32958,DW-iJirXSfYVbu-9638@onet.pl
32959,SingleFamily,275,1,Renovated,BareShell,32959,DW-wSeDgjvBHIX-8272@gmail.com
32960,Flat,156,1,Used,FullyDecorated,32960,DW-uYZEtdUNMX-6651@mail.com
32961,Flat,229,1,Old,FullyDecorated,32961,DW-JXOiHmvLjB-0765@zoho.com
32962,Condo,106,1,Renovated,FullyDecorated,32962,DW-AsbjQPthrph-3058@icloud.com
32963,Flat,124,1,New,BareShell,32963,DW-XDEFKnIr-7106@yandex.com
32964,Condo,160,1,Renovated,FullyDecorated,32964,DW-XswIAQAqIBmNJ-7100@gmx.com
32965,Flat,173,1,Old,FullyDecorated,32965,DW-dvqzXxyzFrn-7779@yandex.com
32966,SingleFamily,404,2,Old,FullyDecorated,32966,DW-zKRRsmBfA-8124@aol.com
32967,SingleFamily,373,3,Used,FullyDecorated,32967,DW-LYdUXmdgrspFadnR-6243@op.pl
32968,SingleFamily,263,2,New,FullyDecorated,32968,DW-OJeDfIPnYKXTjm-7919@inbox.lv
32969,SingleFamily,251,2,Used,Unfinished,32969,DW-oztrdzTOxjKjB-1902@interia.pl
32970,SingleFamily,287,2,Used,FullyDecorated,32970,DW-DfMyPuRigBsynbxy-3232@o2.pl
32971,Condo,171,2,New,FullyDecorated,32971,DW-VtCPvFNFlDqaHQ-2613@interia.pl
32972,Flat,210,1,New,FullyDecorated,32972,DW-ynGiIaKIS-6469@yandex.com
32973,SingleFamily,201,2,Used,FullyDecorated,32973,DW-eFjiTWDrVXI-3281@op.pl
32974,Flat,53,1,Used,Unfinished,32974,DW-sCTlwqPsF-4284@live.com
32975,Flat,65,1,Old,Unfinished,32975,DW-pNfvMuZBJlFgtm-3328@zoho.com
32976,SingleFamily,207,1,Renovated,BareShell,32976,DW-JVWmKBImloIgPQdc-6144@me.com
32977,Flat,197,1,Used,FullyDecorated,32977,DW-vxNZMVQCi-6032@mail.com
32978,Flat,239,1,Renovated,Unfinished,32978,DW-iciuOwstNdNB-6646@icloud.com
32979,Condo,103,2,Used,FullyDecorated,32979,DW-rmUDFGJBpOOZGuIT-7159@o2.pl
32980,Flat,139,1,New,InDevelopment,32980,DW-RErbsrjbW-6006@icloud.com
32981,Flat,105,1,Used,Unfinished,32981,DW-ugRhfKEudYTnvx-9885@op.pl
32982,SingleFamily,321,2,Used,FullyDecorated,32982,DW-odTonvrL-0955@wp.pl
32983,SingleFamily,428,1,New,FullyDecorated,32983,DW-dRzOLkawVUR-8022@gmx.com
32984,SingleFamily,369,2,Used,FullyDecorated,32984,DW-IzoXUqEpGWrNE-2439@yahoo.com
32985,Condo,194,2,New,Unfinished,32985,DW-tfJyHrHZzeB-6382@outlook.com
32986,Flat,216,1,New,FullyDecorated,32986,DW-IsAAdrcvzoXpYKN-5463@icloud.com
32987,Condo,159,2,Used,FullyDecorated,32987,DW-rqnPHXDJVfGNB-2824@hotmail.com
32988,Condo,186,2,Used,FullyDecorated,32988,DW-aXgPXwcZwJ-4075@yandex.com
32989,Flat,46,1,Used,Unfinished,32989,DW-xQVXvHjNpDeFP-5674@hotmail.com
32990,Condo,122,2,Used,FullyDecorated,32990,DW-gKoiAByuUtvK-8001@o2.pl
32991,Flat,204,1,Used,FullyDecorated,32991,DW-WVJfCxgtVrSNhxq-0239@aol.com
32992,Flat,68,1,New,FullyDecorated,32992,DW-loJsQxLNVPWgJ-5559@inbox.lv
32993,Condo,176,1,New,InDevelopment,32993,DW-rxigDZvAtPKkLMC-2558@interia.pl
32994,SingleFamily,492,2,New,InDevelopment,32994,DW-PQGeQpFtosDGJ-4172@mail.com
32995,Condo,162,1,Old,FullyDecorated,32995,DW-BRNvEAri-7017@yahoo.com
32996,Condo,103,1,Used,FullyDecorated,32996,DW-LWOpTEzsamBwZSN-0642@hotmail.com
32997,SingleFamily,297,2,New,Unfinished,32997,DW-QpeLLBxgE-4196@hotmail.com
32998,SingleFamily,211,1,Used,FullyDecorated,32998,DW-oFhtqRXwaDd-6681@outlook.com
32999,Flat,207,2,New,FullyDecorated,32999,DW-MIgbjbVLnnnw-2076@o2.pl
33000,SingleFamily,230,1,Used,FullyDecorated,33000,DW-HRnbUmcMetJNtOC-9123@mail.com
33001,SingleFamily,304,2,Used,FullyDecorated,33001,DW-dzVOoNqgNSGp-2823@icloud.com
33002,Flat,250,1,Used,FullyDecorated,33002,DW-aGyjoEVdPA-7343@op.pl
33003,Flat,184,1,New,FullyDecorated,33003,DW-hVKageBblP-9408@yandex.com
33004,Flat,20,1,Used,FullyDecorated,33004,DW-TXphDIccNOHLujS-5694@yandex.com
33005,SingleFamily,466,2,Renovated,Unfinished,33005,DW-uknOCJOg-9889@interia.pl
33006,Flat,162,1,Used,FullyDecorated,33006,DW-PyOZDmIOUMtUbciU-5063@protonmail.com
33007,Flat,243,1,Used,FullyDecorated,33007,DW-uxlhqpNElsqLaoO-6941@me.com
33008,Condo,101,1,Used,Unfinished,33008,DW-hDAEpZZwqL-0805@me.com
33009,SingleFamily,170,1,New,BareShell,33009,DW-KnTJNWTdRezCjtEh-9876@yahoo.com
33010,Flat,100,1,New,FullyDecorated,33010,DW-qtxtpALUJuHv-7193@onet.pl
33011,Flat,141,1,Used,InDevelopment,33011,DW-cGDMSbnZTubZJ-4533@hotmail.com
33012,SingleFamily,122,2,Used,FullyDecorated,33012,DW-cCkLALxQYRVGlo-1643@yahoo.com
33013,Condo,152,2,New,InDevelopment,33013,DW-WnJtkvFadu-7542@o2.pl
33014,Condo,175,2,New,FullyDecorated,33014,DW-SgPqxBgMlTpJ-5743@protonmail.com
