RequestId,AskingPrice,BuyRent,isAgentAssigned,isMadeOnline,CreatedAt,FK_Estate,FK_CreatedBy
27942,5199,Rent,1,1,2018-01-16 00:00,27942,DW-pCiybuiv-0911@outlook.com
27943,4616,Rent,0,0,2018-01-17 00:00,27943,DW-xvYnzdDMAR-8869@yandex.com
27944,13553,Rent,0,1,2018-01-17 07:55,27944,DW-PdYpKgqrH-7318@op.pl
27945,259155,Buy,0,0,2018-01-17 00:00,27945,DW-FpPXXyfhbDpbh-3750@aol.com
27946,175086,Buy,0,1,2018-01-17 08:23,27946,DW-aUNBBILNufSS-8005@zoho.com
27947,25672,Rent,1,1,2018-01-17 09:30,27947,DW-mhHgEdugMtMh-0601@icloud.com
27948,1525951,Buy,0,1,2018-01-17 17:48,27948,DW-uTEYdsiFnik-3577@onet.pl
27949,4599617,Buy,0,1,2018-01-17 00:00,27949,DW-ywCnMbTe-2653@protonmail.com
27950,451334,Buy,0,1,2018-01-17 00:00,27950,DW-NcjvvIFAk-4556@outlook.com
27951,3924159,Buy,0,1,2018-01-17 11:59,27951,DW-thaBrMaQotWXS-6425@mail.com
27952,247180,Buy,1,1,2018-01-17 09:11,27952,DW-iURUGxFd-8174@tutanota.com
27953,10036,Rent,0,1,2018-01-17 16:59,27953,DW-kkdmXEOThaYRw-8799@hotmail.com
27954,3078,Rent,1,1,2018-01-17 00:00,27954,DW-nkvUmiMThl-9142@gmx.com
27955,4879518,Buy,0,1,2018-01-17 00:00,27955,DW-JqzVQwRMLHU-3491@gmail.com
27956,11892,Rent,0,1,2018-01-17 12:18,27956,DW-mSKyytvPL-9355@interia.pl
27957,8106,Rent,0,1,2018-01-17 00:00,27957,DW-jtyjJKErOGgb-1364@interia.pl
27958,88099,Buy,0,1,2018-01-18 07:44,27958,DW-SdaoIpeYhLIotvdp-2720@protonmail.com
27959,8634,Rent,1,1,2018-01-18 00:00,27959,DW-sRFdpMxfZc-1430@live.com
27960,17917,Rent,0,0,2018-01-18 07:43,27960,DW-odPoejEPwTo-5238@me.com
27961,32404,Rent,1,0,2018-01-18 08:48,27961,DW-ECEvEKgx-8971@o2.pl
27962,16895,Rent,0,1,2018-01-18 07:13,27962,DW-auOKMnAxcxJY-5914@interia.pl
27963,2044219,Buy,1,0,2018-01-18 00:00,27963,DW-MPBoDDrnsrByDAKv-9579@interia.pl
27964,9581075,Buy,0,1,2018-01-19 00:00,27964,DW-MtcRZQjIqeD-2634@inbox.lv
27965,7312462,Buy,0,1,2018-01-19 07:19,27965,DW-GPVXbZzezqqVplLj-7740@gmail.com
27966,10070,Rent,0,1,2018-01-19 10:46,27966,DW-IZHrjFnYhaaNfT-0131@op.pl
27967,15945,Rent,0,0,2018-01-19 07:38,27967,DW-wKYzQaNGYc-9304@onet.pl
27968,19270,Rent,0,0,2018-01-19 18:09,27968,DW-xfGYKnDTEOeFNrC-6925@mail.com
27969,2327,Rent,0,1,2018-01-19 09:46,27969,DW-lFSDnoLTfnny-3991@zoho.com
27970,18256,Rent,0,1,2018-01-19 07:35,27970,DW-zwktdtIHKeIdQx-1299@outlook.com
27971,3182675,Buy,0,1,2018-01-19 19:12,27971,DW-XKhGenuwrQTnn-1942@onet.pl
27972,4599,Rent,0,1,2018-01-19 10:02,27972,DW-vxAWSGeTAkSx-9011@mail.com
27973,4949,Rent,0,1,2018-01-19 13:07,27973,DW-HiEqjpVpXPfp-3819@inbox.lv
27974,6305438,Buy,0,1,2018-01-19 15:42,27974,DW-emZaMxTpuroMQOp-4362@icloud.com
27975,9667852,Buy,0,1,2018-01-20 00:00,27975,DW-TsmszGWPfJWS-3520@yandex.com
27976,2048997,Buy,1,1,2018-01-20 00:00,27976,DW-nAxRyvKDon-0662@wp.pl
27977,3626,Rent,1,1,2018-01-20 07:47,27977,DW-jafZjqtstJVgwcN-2602@icloud.com
27978,1418934,Buy,0,1,2018-01-20 12:28,27978,DW-iJzBCGwnI-7860@yahoo.com
27979,788457,Buy,0,1,2018-01-20 09:18,27979,DW-bfiRlsWh-5074@aol.com
27980,6861636,Buy,0,1,2018-01-20 00:00,27980,DW-mochTRtO-8383@op.pl
27981,35566,Rent,0,1,2018-01-20 09:34,27981,DW-MRllVtFsVu-5347@aol.com
27982,5965493,Buy,0,1,2018-01-20 13:04,27982,DW-FNqgxnciJSGf-9072@o2.pl
27983,28069,Rent,1,1,2018-01-20 17:38,27983,DW-eYtFiWaEZSX-5169@interia.pl
27984,17337,Rent,0,1,2018-01-20 00:00,27984,DW-zxrbsasPJHFCh-6733@live.com
27985,11763,Rent,0,0,2018-01-20 06:36,27985,DW-ltQgvfrqyGu-8224@aol.com
27986,5561,Rent,0,1,2018-01-20 11:28,27986,DW-qtNcPVJsOB-8694@o2.pl
27987,46468,Rent,1,0,2018-01-20 09:58,27987,DW-pdRvqQQB-5090@me.com
27988,14789,Rent,0,1,2018-01-20 07:18,27988,DW-ADfEvSFQ-9696@mail.com
27989,168733,Buy,0,1,2018-01-20 00:00,27989,DW-PnVHonUsNobNnAb-5361@interia.pl
27990,15669,Rent,1,1,2018-01-20 00:00,27990,DW-kpxOToGs-0521@gmail.com
27991,44771,Rent,0,1,2018-01-21 00:00,27991,DW-myDoTKKuVA-0868@hotmail.com
27992,29006,Rent,0,1,2018-01-21 00:00,27992,DW-YrZDEjayu-7345@yandex.com
27993,11369,Rent,0,1,2018-01-21 11:31,27993,DW-wMonEUYMIfvVPME-1228@yandex.com
27994,1378070,Buy,0,1,2018-01-21 17:36,27994,DW-nlurjeNXowWbLpt-9348@o2.pl
27995,5848,Rent,1,1,2018-01-21 07:49,27995,DW-FgpBiwteFYam-9276@gmx.com
27996,1222886,Buy,1,0,2018-01-21 11:14,27996,DW-rUgLDNLJHFyoX-9277@zoho.com
27997,3870388,Buy,1,0,2018-01-21 16:37,27997,DW-qlLJmAVeYSWz-7083@aol.com
27998,18232,Rent,0,1,2018-01-21 00:00,27998,DW-HvlBocwkKTdchMgC-5376@icloud.com
27999,1042321,Buy,0,1,2018-01-22 09:46,27999,DW-XVVKowrvzIe-8865@yandex.com
28000,8049,Rent,0,1,2018-01-22 10:35,28000,DW-NqebovSjNe-9608@aol.com
28001,9849,Rent,0,1,2018-01-22 06:59,28001,DW-gOZDDwmFJrHA-1514@gmx.com
28002,9122828,Buy,0,1,2018-01-22 17:11,28002,DW-hLtghizh-3030@onet.pl
28003,60008,Buy,0,1,2018-01-22 12:35,28003,DW-KkydbbkCdTGCh-2538@interia.pl
28004,1897276,Buy,0,1,2018-01-22 00:00,28004,DW-brROHZDT-0450@onet.pl
28005,23393,Rent,0,0,2018-01-22 09:42,28005,DW-nTNbEkyqYCkiKj-4834@wp.pl
28006,6976206,Buy,0,1,2018-01-22 09:53,28006,DW-qPMwxjaIO-2142@yahoo.com
28007,4539,Rent,0,1,2018-01-22 00:00,28007,DW-ttgrDGne-3214@gmail.com
28008,7461,Rent,1,1,2018-01-22 08:11,28008,DW-uAyQIVcOitei-0609@o2.pl
28009,1317441,Buy,0,1,2018-01-22 00:00,28009,DW-kbXztDMAtvsgx-4228@me.com
28010,52010,Buy,0,1,2018-01-22 00:00,28010,DW-fVmyQSIfrUML-0334@protonmail.com
28011,18162,Rent,0,1,2018-01-22 15:58,28011,DW-EEPKOaCKAlGI-6679@gmail.com
28012,17001,Rent,0,1,2018-01-22 22:25,28012,DW-ZdxpcgZEQtnJ-4782@hotmail.com
28013,13757,Rent,0,1,2018-01-23 10:44,28013,DW-DdReWxOMpCAe-7022@aol.com
28014,22145,Rent,0,1,2018-01-23 13:03,28014,DW-hCASlRNMQdk-2267@tutanota.com
28015,1058582,Buy,0,0,2018-01-23 10:20,28015,DW-WVvptsHWSCs-2816@aol.com
28016,4033113,Buy,0,1,2018-01-23 11:02,28016,DW-eIwHnCxqkipkMPj-6702@gmail.com
28017,9494,Rent,1,1,2018-01-23 00:00,28017,DW-ZnkZWbtzxnwR-6791@gmail.com
28018,387172,Buy,0,1,2018-01-23 00:00,28018,DW-aEWaorBhs-3930@yahoo.com
28019,16024,Rent,0,1,2018-01-23 06:50,28019,DW-WkofmDGiSLCIpo-3733@protonmail.com
28020,12023,Rent,0,1,2018-01-23 00:00,28020,DW-TRUONEXaOOqIx-4293@icloud.com
28021,49272,Rent,0,0,2018-01-23 18:06,28021,DW-yvVPqBrWRPWDW-4162@outlook.com
28022,1994648,Buy,0,1,2018-01-23 00:00,28022,DW-NNeUTsPs-7414@mail.com
28023,4084442,Buy,0,1,2018-01-23 00:00,28023,DW-hcJMZLuUVgJVQM-3865@op.pl
28024,853404,Buy,0,1,2018-01-23 07:18,28024,DW-lieuETtMTjZYbJ-2684@yahoo.com
28025,13324,Rent,0,1,2018-01-23 07:59,28025,DW-ooepDIMnLPhfSHUa-1641@live.com
28026,9551,Rent,1,1,2018-01-23 00:00,28026,DW-fTEofFaNTJPRWXy-7419@mail.com
28027,25287,Rent,0,1,2018-01-23 10:42,28027,DW-NOFVozenfN-9801@interia.pl
28028,29693,Rent,0,1,2018-01-23 00:00,28028,DW-lkoEwnyFjEgfCsQ-0226@mail.com
28029,1372268,Buy,0,1,2018-01-23 00:00,28029,DW-dNbLMlyQyRYzhIwg-3661@icloud.com
28030,3217034,Buy,0,1,2018-01-23 10:49,28030,DW-BZQPgPLoEJt-2665@aol.com
28031,11692,Rent,1,0,2018-01-23 07:13,28031,DW-yfIppnHk-8312@gmail.com
28032,644604,Buy,0,1,2018-01-24 12:45,28032,DW-oxRBYtEMarKNu-3988@wp.pl
28033,4307174,Buy,0,1,2018-01-24 00:00,28033,DW-GOAGummtKRuPm-8959@yandex.com
28034,12989,Rent,1,1,2018-01-24 12:33,28034,DW-RXArwFCFd-4146@icloud.com
28035,4939004,Buy,0,1,2018-01-24 11:37,28035,DW-fryaTlFeCCKJ-0229@protonmail.com
28036,2917,Rent,1,1,2018-01-24 00:00,28036,DW-jorfUeEOtn-1329@gmail.com
28037,6184,Rent,0,1,2018-01-24 12:28,28037,DW-LZdpBLGySTTAte-0791@wp.pl
28038,15024,Rent,0,1,2018-01-24 00:00,28038,DW-OVIatzGJm-3103@inbox.lv
28039,30330,Rent,0,1,2018-01-24 18:33,28039,DW-IBGSBeOCHTQXWP-8709@aol.com
28040,4635,Rent,0,1,2018-01-24 10:35,28040,DW-vbnzpmVGpZnwHQ-8948@gmx.com
28041,5983,Rent,1,1,2018-01-24 00:00,28041,DW-HxuFzBdDVpJpvZk-8069@outlook.com
28042,25243,Rent,0,1,2018-01-25 19:16,28042,DW-NLUhDnLR-5026@interia.pl
28043,18300,Rent,0,1,2018-01-25 13:10,28043,DW-QtGxUyGpETqD-3753@hotmail.com
28044,8024,Rent,0,1,2018-01-25 10:01,28044,DW-hGVXySdaIzvlBHDU-3794@wp.pl
28045,7201960,Buy,0,1,2018-01-25 14:04,28045,DW-QrtJALnOypUu-0175@gmx.com
28046,701796,Buy,1,0,2018-01-25 00:00,28046,DW-xtjUhOTUA-5844@wp.pl
28047,193095,Buy,1,1,2018-01-25 11:10,28047,DW-vnbMbpVXG-2239@tutanota.com
28048,7618,Rent,0,1,2018-01-25 16:19,28048,DW-qrGzBvXLLKHZGd-1651@wp.pl
28049,1013058,Buy,0,1,2018-01-25 00:00,28049,DW-moOoCmOiRLYvTL-9492@zoho.com
28050,14831,Rent,0,1,2018-01-25 06:37,28050,DW-niNozmoa-7394@interia.pl
28051,2858655,Buy,0,1,2018-01-25 15:32,28051,DW-viWgPhLC-7463@outlook.com
28052,418946,Buy,1,1,2018-01-25 08:17,28052,DW-NytRieteMiSRMF-0739@me.com
28053,29283,Rent,1,1,2018-01-25 21:28,28053,DW-SQWlmXVVwjUWZ-7514@yahoo.com
28054,7379665,Buy,0,1,2018-01-25 00:00,28054,DW-LlAZFXlopnRk-4401@wp.pl
28055,3920837,Buy,0,0,2018-01-26 00:00,28055,DW-LvcvNMivNcu-0141@hotmail.com
28056,1966298,Buy,0,0,2018-01-26 16:56,28056,DW-BDPaewYtKrP-5535@wp.pl
28057,4802,Rent,0,0,2018-01-26 00:00,28057,DW-TyVKPCHyIMk-0797@zoho.com
28058,729178,Buy,0,1,2018-01-26 00:00,28058,DW-yPenOTWlDmZkwMLE-5079@me.com
28059,6490,Rent,0,1,2018-01-26 00:00,28059,DW-DHBmdvzSWl-6886@gmx.com
28060,1384557,Buy,0,1,2018-01-26 06:47,28060,DW-yVwbgjof-2915@interia.pl
28061,238511,Buy,0,0,2018-01-26 00:00,28061,DW-hdMOrEtEXsGQgXX-6498@live.com
28062,5927,Rent,0,1,2018-01-26 00:00,28062,DW-TEwcvQLdZiL-8120@yandex.com
28063,15626,Rent,1,1,2018-01-26 08:04,28063,DW-OpCexWcL-1810@wp.pl
28064,1388041,Buy,1,1,2018-01-26 00:00,28064,DW-gjiOmwCEP-9643@me.com
28065,3211488,Buy,1,1,2018-01-27 11:57,28065,DW-EYCYFOegWuh-4315@interia.pl
28066,27748,Rent,0,1,2018-01-27 11:13,28066,DW-sDwtUprcQ-7596@o2.pl
28067,1144818,Buy,0,1,2018-01-27 08:11,28067,DW-wmfWMbQegfd-9994@wp.pl
28068,1722796,Buy,0,1,2018-01-27 07:56,28068,DW-XZpAZZqUwF-9844@wp.pl
28069,33236,Rent,0,1,2018-01-27 00:00,28069,DW-brgcWnwMuzp-6960@aol.com
28070,181395,Buy,0,1,2018-01-27 00:00,28070,DW-gRVyqwTPdpPDTPrf-8115@onet.pl
28071,7649999,Buy,1,1,2018-01-27 00:00,28071,DW-HOSQEKHwZ-6881@gmail.com
28072,25127,Rent,0,1,2018-01-27 16:12,28072,DW-nRZiEjquB-4373@yandex.com
28073,16848,Rent,0,1,2018-01-27 00:00,28073,DW-QXbyRQJGZFw-6659@onet.pl
28074,6759,Rent,0,1,2018-01-27 09:20,28074,DW-ZAacLRhyuZz-9188@live.com
28075,8217,Rent,0,1,2018-01-27 06:56,28075,DW-MJuuuiCRm-9472@tutanota.com
28076,994548,Buy,1,0,2018-01-27 00:00,28076,DW-KbXJZgzhEuhSYrk-6020@hotmail.com
28077,8958680,Buy,0,1,2018-01-27 00:00,28077,DW-NyYsXGKcnIbu-5313@me.com
28078,20879,Rent,0,0,2018-01-27 09:01,28078,DW-QfthkQbvajhDyAT-5592@yandex.com
28079,45812,Rent,0,1,2018-01-28 00:00,28079,DW-CgqEhqaILWsqxyXS-0578@hotmail.com
28080,23645,Rent,0,1,2018-01-28 00:00,28080,DW-cfDNwvVhCkLxFzp-3973@gmx.com
28081,7373070,Buy,0,1,2018-01-28 11:50,28081,DW-ClrAaydwaIr-9270@zoho.com
28082,24007,Rent,0,1,2018-01-28 12:05,28082,DW-HAzAAFqftymRbXc-0092@outlook.com
28083,234101,Buy,0,0,2018-01-28 00:00,28083,DW-ECKQTArpfLZBN-3399@yahoo.com
28084,821613,Buy,0,1,2018-01-28 06:43,28084,DW-GOAGummtKRuPm-8959@yandex.com
28085,1657337,Buy,0,1,2018-01-28 14:50,28085,DW-EBDYyaXC-0258@live.com
28086,6423,Rent,0,1,2018-01-28 00:00,28086,DW-VLprXVPtBPJYDT-8190@live.com
28087,1395131,Buy,0,1,2018-01-28 19:18,28087,DW-VnSlMmdNFs-2855@gmx.com
28088,1004730,Buy,0,1,2018-01-28 12:12,28088,DW-bqbXyRHDKb-6259@protonmail.com
28089,1768636,Buy,0,1,2018-01-28 14:33,28089,DW-FsYmzOhCzSHSAhkI-6596@hotmail.com
28090,12990,Rent,0,1,2018-01-28 08:36,28090,DW-QdEDJBZsCghAbJ-2701@inbox.lv
28091,258206,Buy,0,1,2018-01-28 11:04,28091,DW-xKlsoYbTmAk-5467@wp.pl
28092,3551219,Buy,0,0,2018-01-28 00:00,28092,DW-riXlgndvdhTKtHvv-4621@tutanota.com
28093,3930695,Buy,0,0,2018-01-28 00:00,28093,DW-nSQTwjauradRSe-4201@aol.com
28094,2117,Rent,0,1,2018-01-29 11:00,28094,DW-RbUMfdyNDLXf-3940@hotmail.com
28095,23159,Rent,0,1,2018-01-29 17:25,28095,DW-kjnnSIWLKocLKhSW-5643@hotmail.com
28096,993397,Buy,1,1,2018-01-29 09:15,28096,DW-EIHFXxMsFW-1985@hotmail.com
28097,828568,Buy,0,1,2018-01-29 00:00,28097,DW-TEtzZvlVN-8725@hotmail.com
28098,5639,Rent,0,0,2018-01-29 21:04,28098,DW-lUJoxGvODE-5436@onet.pl
28099,1571103,Buy,0,0,2018-01-29 10:13,28099,DW-AwIckRoYnTqrRhE-1474@protonmail.com
28100,8422039,Buy,1,1,2018-01-29 15:03,28100,DW-PeUzmIkRfGEr-4370@mail.com
28101,916357,Buy,0,1,2018-01-29 07:44,28101,DW-CmHQHEuSuLzi-8707@yahoo.com
28102,17170,Rent,0,1,2018-01-30 14:52,28102,DW-VpQOhgrRhMNn-8943@wp.pl
28103,4108,Rent,0,1,2018-01-30 11:41,28103,DW-HpNeZoTxOYQkMiwz-0520@me.com
28104,1915297,Buy,0,1,2018-01-30 09:39,28104,DW-HWYgCxwDyl-1389@tutanota.com
28105,1951258,Buy,0,1,2018-01-30 00:00,28105,DW-ZIdheGNeNj-9720@interia.pl
28106,25776,Rent,0,1,2018-01-30 14:42,28106,DW-LZdpBLGySTTAte-0791@wp.pl
28107,1679707,Buy,0,1,2018-01-30 13:57,28107,DW-nsNzckgjsakD-0876@wp.pl
28108,2726425,Buy,1,1,2018-01-30 00:00,28108,DW-xZevtjWQi-1609@outlook.com
28109,1866602,Buy,0,1,2018-01-30 00:00,28109,DW-wJrNokNNQDllqVD-6122@outlook.com
28110,4220780,Buy,0,1,2018-01-30 08:10,28110,DW-MXzBhIjhs-6655@zoho.com
28111,4758,Rent,1,1,2018-01-30 06:53,28111,DW-VQWfKBnvVmlN-8800@interia.pl
28112,3724923,Buy,0,0,2018-01-30 13:33,28112,DW-xhmRhOfLoBBh-6386@outlook.com
28113,2685938,Buy,0,0,2018-01-30 07:45,28113,DW-nrZWrEmdkfURwPM-0807@me.com
28114,362253,Buy,0,1,2018-01-30 00:00,28114,DW-kFjPQKAufCWECPED-9339@gmail.com
28115,888143,Buy,0,1,2018-01-30 08:42,28115,DW-UChvOUsovcVMhNTP-0441@onet.pl
28116,4931256,Buy,1,1,2018-01-30 00:00,28116,DW-uovMyxEH-0643@op.pl
28117,8026830,Buy,0,1,2018-01-30 00:00,28117,DW-OkmPXxgLwMSu-4956@outlook.com
28118,6307,Rent,0,1,2018-01-30 00:00,28118,DW-dJVjQFaWvcKWG-2315@zoho.com
28119,189710,Buy,0,0,2018-01-30 06:57,28119,DW-SuuAPCMP-2108@hotmail.com
28120,804188,Buy,0,1,2018-01-30 07:13,28120,DW-PMZqovVcGjB-6818@inbox.lv
28121,3713357,Buy,0,1,2018-01-30 07:31,28121,DW-EkXvlUpDadgr-8847@inbox.lv
28122,1039045,Buy,0,1,2018-01-30 13:21,28122,DW-iKdpaQglGQt-3375@mail.com
28123,1944132,Buy,0,0,2018-01-30 15:51,28123,DW-XInkDAArAxd-1519@wp.pl
28124,41133,Rent,0,1,2018-01-31 13:00,28124,DW-aRSGkPGi-1931@icloud.com
28125,4882255,Buy,0,1,2018-01-31 00:00,28125,DW-gKlGxOGNRnOjvH-6353@tutanota.com
28126,5882,Rent,1,1,2018-01-31 00:00,28126,DW-vfCTfPaDerUz-4649@icloud.com
28127,15680,Rent,0,0,2018-01-31 12:52,28127,DW-GqaCKxcArUUa-8651@yandex.com
28128,16954,Rent,0,1,2018-01-31 00:00,28128,DW-BSWdtTTXOqTh-5756@icloud.com
28129,2490866,Buy,0,0,2018-01-31 00:00,28129,DW-ZYzPWizzE-0754@inbox.lv
28130,24453,Rent,0,1,2018-01-31 14:58,28130,DW-xOPGNGCLbew-6051@yandex.com
28131,768614,Buy,0,1,2018-01-31 00:00,28131,DW-WEsbxlZJc-2035@gmail.com
28132,373581,Buy,0,0,2018-01-31 00:00,28132,DW-dfebTudsRPPkMBGo-2736@gmx.com
28133,1285221,Buy,0,1,2018-01-31 00:00,28133,DW-BoqdUaSmToWMs-8070@inbox.lv
28134,1379220,Buy,0,1,2018-01-31 11:50,28134,DW-XTKSjtmJt-0186@mail.com
28135,7932010,Buy,1,1,2018-01-31 18:36,28135,DW-lhUrNNXaXoW-4271@gmail.com
28136,8134,Rent,0,1,2018-01-31 10:21,28136,DW-PORURXaafpTdR-9027@protonmail.com
28137,1964152,Buy,0,1,2018-01-31 15:49,28137,DW-NEvBoaRjGlp-4733@o2.pl
28138,26411,Rent,0,0,2018-01-31 00:00,28138,DW-vdUuPkmvIYlL-2825@interia.pl
28139,42668,Rent,0,1,2018-01-31 18:47,28139,DW-PskpvASwd-4295@live.com
28140,2455606,Buy,0,1,2018-02-01 13:50,28140,DW-hVggTTorosGy-6079@yandex.com
28141,2046989,Buy,0,1,2018-02-01 07:45,28141,DW-LUPUzuiItUcoTAKP-9072@wp.pl
28142,7263,Rent,0,1,2018-02-01 00:00,28142,DW-qeXZPHiXdZyfQ-5036@op.pl
28143,13136,Rent,0,1,2018-02-01 09:02,28143,DW-fjgHDQbgX-9462@yahoo.com
28144,396999,Buy,0,1,2018-02-01 06:20,28144,DW-gNlVnefdhp-6940@gmail.com
28145,750961,Buy,0,0,2018-02-01 14:03,28145,DW-xWghCBLHLzbIbdnp-1616@icloud.com
28146,4207117,Buy,0,1,2018-02-01 00:00,28146,DW-opmcvRSfJoo-1212@hotmail.com
28147,201982,Buy,0,1,2018-02-01 00:00,28147,DW-DIgwIRMuYyXIsMlm-3615@interia.pl
28148,14947,Rent,0,1,2018-02-01 13:50,28148,DW-uTEircLPNgHpNX-1554@inbox.lv
28149,5887187,Buy,0,1,2018-02-01 00:00,28149,DW-kfynUZsxqAmJXN-0858@onet.pl
28150,306981,Buy,1,1,2018-02-02 00:00,28150,DW-VNnwqQtNh-3631@aol.com
28151,393153,Buy,0,1,2018-02-02 07:36,28151,DW-wCGWerHvRRAzMqZ-5950@gmx.com
28152,3271,Rent,0,1,2018-02-02 11:39,28152,DW-NbAIaGzJ-1718@interia.pl
28153,18604,Rent,0,1,2018-02-02 12:20,28153,DW-XifAUTaYAcFdWz-6471@o2.pl
28154,1756182,Buy,1,1,2018-02-02 17:08,28154,DW-ydOqKOnWJBchb-5503@icloud.com
28155,44455,Rent,0,1,2018-02-02 00:00,28155,DW-hfvMgUKPvmK-5781@live.com
28156,4017,Rent,0,1,2018-02-02 10:54,28156,DW-hZUCRfzwghqO-7122@gmail.com
28157,4194,Rent,0,1,2018-02-02 10:41,28157,DW-wqsPfawj-6440@aol.com
28158,3894298,Buy,0,0,2018-02-02 00:00,28158,DW-TdaaxRjzN-0068@icloud.com
28159,8421974,Buy,0,1,2018-02-02 00:00,28159,DW-NuQdWgURBNl-3724@wp.pl
28160,4587020,Buy,0,1,2018-02-03 07:39,28160,DW-IwJEsggzBjw-7956@yahoo.com
28161,1941096,Buy,0,1,2018-02-03 00:00,28161,DW-YDfIKBxAoWjw-2393@icloud.com
28162,11325,Rent,0,0,2018-02-03 00:00,28162,DW-zIvBoXhlxDoeEA-0491@protonmail.com
28163,14179,Rent,0,1,2018-02-03 07:19,28163,DW-HDqTjehADPurL-1178@me.com
28164,24777,Rent,1,1,2018-02-03 09:10,28164,DW-wmVqFcJofWV-9458@me.com
28165,8467676,Buy,0,1,2018-02-03 11:35,28165,DW-YWAvKkpC-0147@protonmail.com
28166,563604,Buy,0,1,2018-02-03 12:37,28166,DW-jHREsYgoVp-2587@gmx.com
28167,24843,Rent,0,1,2018-02-03 09:52,28167,DW-VDJGXjqA-3909@onet.pl
28168,4901708,Buy,0,1,2018-02-03 12:03,28168,DW-kCvDtNZeACngVmf-0448@interia.pl
28169,19244,Rent,0,1,2018-02-03 00:00,28169,DW-tQkpShRRAlHlg-2657@hotmail.com
28170,23449,Rent,0,1,2018-02-03 10:31,28170,DW-NLJOxfVgVnycukjE-6250@zoho.com
28171,37921,Rent,0,1,2018-02-03 13:37,28171,DW-yvVPqBrWRPWDW-4162@outlook.com
28172,7905,Rent,0,1,2018-02-03 00:00,28172,DW-YKTFfsKkcI-9107@op.pl
28173,11215,Rent,0,1,2018-02-03 00:00,28173,DW-BATGmrRHNPclllR-3208@yandex.com
28174,13341,Rent,0,1,2018-02-03 09:15,28174,DW-AhBcYhNeLmKOJa-4898@protonmail.com
28175,1393553,Buy,0,0,2018-02-04 00:00,28175,DW-PSvdDoUrecCoraf-4395@outlook.com
28176,21683,Rent,0,1,2018-02-04 00:00,28176,DW-DdQSPzGe-8770@protonmail.com
28177,23260,Rent,0,1,2018-02-04 06:44,28177,DW-CeQXczyWlw-4471@aol.com
28178,6670546,Buy,1,1,2018-02-04 09:03,28178,DW-sFmpeLriutpGFBoK-1657@wp.pl
28179,25095,Rent,0,0,2018-02-04 12:49,28179,DW-xnDgwUNyk-4680@icloud.com
28180,171263,Buy,0,1,2018-02-04 17:30,28180,DW-FBHZsHpvyzaDpEc-4163@o2.pl
28181,754350,Buy,1,1,2018-02-04 10:33,28181,DW-WVhqrzylWjvSo-6412@gmail.com
28182,1096426,Buy,0,1,2018-02-04 00:00,28182,DW-molHtKpCN-6770@hotmail.com
28183,16976,Rent,0,1,2018-02-04 00:00,28183,DW-OSAjEFgQ-5698@aol.com
28184,7290,Rent,1,0,2018-02-04 00:00,28184,DW-WJqiXwOKSV-5801@icloud.com
28185,4570645,Buy,1,1,2018-02-04 00:00,28185,DW-NMtUgfGteYMLu-6502@hotmail.com
28186,16880,Rent,0,1,2018-02-05 00:00,28186,DW-qoeJmiSSSTiR-0748@gmail.com
28187,10064,Rent,0,1,2018-02-05 08:16,28187,DW-bkvEtHQiYbh-3739@live.com
28188,445645,Buy,0,1,2018-02-05 08:01,28188,DW-KwZrAAJZLLv-4411@outlook.com
28189,1665113,Buy,1,1,2018-02-05 16:33,28189,DW-TCxFwMhjrmnz-1712@me.com
28190,2621734,Buy,1,0,2018-02-05 07:27,28190,DW-sUSQQSPswJbwz-1512@me.com
28191,628969,Buy,1,1,2018-02-05 18:39,28191,DW-KMFdmBZlpHwSJ-7077@hotmail.com
28192,5061816,Buy,0,1,2018-02-05 08:02,28192,DW-hpQpfnYKovRM-1349@zoho.com
28193,22783,Rent,0,1,2018-02-05 00:00,28193,DW-VqUekIyuyqpe-0379@mail.com
28194,16840,Rent,0,0,2018-02-05 00:00,28194,DW-wnfciqtBm-1684@mail.com
28195,3352196,Buy,1,1,2018-02-05 07:20,28195,DW-eWhPDVmwTYl-9779@protonmail.com
28196,2782641,Buy,1,1,2018-02-05 09:22,28196,DW-rnSvhJfSApoZASe-5982@gmail.com
28197,341352,Buy,0,1,2018-02-05 11:53,28197,DW-OyRjlZCdYkoaMD-3068@mail.com
28198,120601,Buy,1,1,2018-02-05 00:00,28198,DW-BsZBspYLiRCwMphz-2210@interia.pl
28199,42758,Rent,0,1,2018-02-05 00:00,28199,DW-BNmSeraxLSk-0468@onet.pl
28200,1558371,Buy,0,1,2018-02-06 00:00,28200,DW-jLFQslhG-4092@yandex.com
28201,4172,Rent,0,0,2018-02-06 14:28,28201,DW-MTuVhbtLO-5220@gmx.com
28202,10350,Rent,0,1,2018-02-06 00:00,28202,DW-kqXZENGOwGY-2429@zoho.com
28203,822029,Buy,0,1,2018-02-06 00:00,28203,DW-DpWAuqtYwY-1781@o2.pl
28204,27879,Rent,0,1,2018-02-06 06:50,28204,DW-HfEHYnVOktRbpxmI-8241@gmail.com
28205,16713,Rent,0,1,2018-02-06 00:00,28205,DW-BfrNhxShztLuAZl-4737@yahoo.com
28206,24697,Rent,0,1,2018-02-06 17:00,28206,DW-FGnPkrHQPNFUTP-3754@op.pl
28207,2959628,Buy,1,1,2018-02-06 06:49,28207,DW-abYWPQbbqqLaj-1445@gmail.com
